Date,BTC_Close,LINK_Close,BTC_Cumulative_Return,BTC_Drawdown,LINK_Cumulative_Return,LINK_Drawdown
2018-03-14,8269.80957,0.443609,-0.39447255279836657,-0.5281674234038911,-0.3952680274223209,-0.6779140347055834
2018-03-15,8300.860352,0.419737,-0.3921989695194623,-0.5263958263250985,-0.42781056296459874,-0.6952464967690408
2018-03-16,8338.349609,0.42442,-0.3894539517658435,-0.5242568831517087,-0.4214266531981574,-0.6918463660785594
2018-03-17,7916.879883,0.373861,-0.42031457619707246,-0.5483037665886917,-0.49034915883162045,-0.7285551441225586
2018-03-18,8223.679688,0.373338,-0.39785024964262083,-0.5307993559650824,-0.49106211736415273,-0.7289348725767806
2018-03-19,8630.650391,0.381644,-0.3680512646977421,-0.5075797118160552,-0.47973929982837193,-0.7229042329194801
2018-03-20,8913.469727,0.391713,-0.34734282285301155,-0.4914435027671593,-0.4660131440653359,-0.7155935526029187
2018-03-21,8929.280273,0.445421,-0.34618515175101006,-0.4905414347578022,-0.39279789193293546,-0.6765984171930588
2018-03-22,8728.469727,0.419292,-0.36088879108651006,-0.5019986462600559,-0.42841719116149535,-0.695569592681333
2018-03-23,8879.620117,0.40914,-0.3498213403761268,-0.4933747865008272,-0.4422564933073233,-0.7029405358309737
2018-03-24,8668.120117,0.419085,-0.3653076770322615,-0.5054418829805443,-0.4286993755137596,-0.6957198867349161
2018-03-25,8495.780273,0.406105,-0.3779266502873432,-0.5152747034289953,-0.44639383393110066,-0.7051441225586292
2018-03-26,8209.400391,0.371496,-0.3988958004726678,-0.5316140588235294,-0.493573149136475,-0.7302722718362012
2018-03-27,7833.040039,0.342625,-0.42645345113504796,-0.5530872346094597,-0.5329303686254623,-0.751234298990779
2018-03-28,7954.47998,0.351367,-0.4175614425779456,-0.5461584994579791,-0.5210131917776659,-0.7448870979452552
2018-03-29,7165.700195,0.280161,-0.4753170420959769,-0.5911621957551206,-0.6180818825376961,-0.796586800261381
2018-03-30,6890.52002,0.287494,-0.4954661334961854,-0.606862553774177,-0.6080854677785001,-0.7912626152617439
2018-03-31,6973.529785,0.280171,-0.4893880381461304,-0.6021264457693845,-0.6180682504433839,-0.7965795396790822
2018-04-01,6844.22998,0.26158,-0.4988555573414145,-0.609503624122782,-0.6434116769793461,-0.8100776882305961
2018-04-02,7083.799805,0.273684,-0.4813139074000372,-0.5958350085582245,-0.6269113900237607,-0.8012894794162492
2018-04-03,7456.109863,0.295473,-0.45405282513690204,-0.5745929216066641,-0.5972084197267311,-0.785469396645611
2018-04-04,6853.839844,0.290161,-0.4981519091658888,-0.6089553349689052,-0.6044497882254148,-0.7893262179626805
2018-04-05,6811.470215,0.286925,-0.5012542748334516,-0.6113727269355851,-0.6088611339448691,-0.7916757423945401
2018-04-06,6636.319824,0.275062,-0.5140790404149157,-0.6213659026644605,-0.6250328874275284,-0.8002889711754883
2018-04-07,6911.089844,0.304124,-0.4939599811584954,-0.6056889459690763,-0.5854152949371765,-0.7791882668990053
2018-04-08,7023.52002,0.327094,-0.4857276806580486,-0.5992742614252297,-0.5541023743018664,-0.7625107093588905
2018-04-09,6770.72998,0.311528,-0.5042373339098585,-0.6136971541050951,-0.5753220923083633,-0.7738125317650475
2018-04-10,6834.759766,0.355836,-0.4995489801414601,-0.6100439455696924,-0.5149210088295075,-0.741642343715966
2018-04-11,6968.319824,0.359287,-0.48976951904452914,-0.6024236992069378,-0.5102165730823391,-0.7391367167646845
2018-04-12,7889.25,0.386811,-0.4223376762911982,-0.5498801848576482,-0.47269559669721617,-0.7191526900457417
2018-04-13,7895.959961,0.381543,-0.42184636321793334,-0.5494973491755577,-0.47987698398092593,-0.722977564800697
2018-04-14,7986.240234,0.394007,-0.41523591073053023,-0.5443464235750557,-0.46288594163009855,-0.713927975023597
2018-04-15,8329.110352,0.423946,-0.3901304635594821,-0.5247840273863182,-0.4220728144685596,-0.6921905176795179
2018-04-16,8058.669922,0.409538,-0.40993250395858316,-0.5402139600616191,-0.44171393595369446,-0.7026515646554854
2018-04-17,7902.089844,0.416794,-0.4213975242968897,-0.5491476097449649,-0.43182248832070314,-0.6973832861395484
2018-04-18,8163.419922,0.44629,-0.40226255708042646,-0.534237466651452,-0.3916132629371982,-0.6759674725913019
2018-04-19,8294.30957,0.482795,-0.3926786272755519,-0.5267695800764536,-0.3418493026502155,-0.6494627169098962
2018-04-20,8845.830078,0.481416,-0.35229549602424926,-0.49530267142123574,-0.343729168455879,-0.650463951208887
2018-04-21,8895.580078,0.491349,-0.3486527288911868,-0.4924641936440919,-0.3301884091754901,-0.6432520148115879
2018-04-22,8802.459961,0.499311,-0.35547111887379046,-0.49777714606036394,-0.3193345356840517,-0.6374711391853627
2018-04-23,8930.879883,0.492385,-0.3460680259875183,-0.4904501692816797,-0.3287761242047377,-0.6424998184854425
2018-04-24,9697.5,0.536824,-0.28993498948998897,-0.44671078906829464,-0.2681964602903909,-0.610234516808248
2018-04-25,8845.740234,0.434367,-0.3523020745321951,-0.4953077974553546,-0.40786680898573124,-0.6846242648660422
2018-04-26,9281.509766,0.490148,-0.3203943975722031,-0.47044504102242257,-0.331825623702395,-0.6441240107456618
2018-04-27,8987.049805,0.452005,-0.34195518285730153,-0.48724540394819416,-0.3838225210377295,-0.6718180498075945
2018-04-28,9348.480469,0.484476,-0.3154907055969973,-0.46662403896844873,-0.33955774759632096,-0.6482422130254846
2018-04-29,9419.080078,0.515714,-0.3103212998628815,-0.4625959903006789,-0.29697381138361667,-0.6255616060408045
2018-04-30,9240.549805,0.544691,-0.32339354530491304,-0.47278200462144115,-0.25747209169491914,-0.6045226167138604
2018-05-01,9119.009766,0.550401,-0.33229288318270866,-0.4797164508472642,-0.24968816584260645,-0.6003768242213026
2018-05-02,9235.919922,0.564701,-0.3237325520510905,-0.47304616180749703,-0.23019427097604428,-0.5899941915341611
2018-05-03,9743.860352,0.567669,-0.2865404172981737,-0.4440657070805044,-0.22614826538415922,-0.5878392507079068
2018-05-04,9700.759766,0.582583,-0.28969630469709906,-0.4465248036743311,-0.20581735992682293,-0.577010818267625
2018-05-05,9858.150391,0.571535,-0.2781719349322316,-0.43754490836994353,-0.22087809772303124,-0.5850323095912292
2018-05-06,9654.799805,0.538399,-0.29306155967936287,-0.4491470414218063,-0.2660494054362066,-0.6090909750962028
2018-05-07,9373.009766,0.573018,-0.31369463490536464,-0.4652245241056656,-0.21885645813651988,-0.583955565236332
2018-05-08,9234.820312,0.552857,-0.32381306708962687,-0.4731088998687739,-0.24634012347951018,-0.5985936252087417
2018-05-09,9325.179688,0.539512,-0.31719682256587145,-0.46795346106007873,-0.2645321533392496,-0.6082828722863574
2018-05-10,9043.94043,0.526373,-0.3377895688084698,-0.4839995190277857,-0.28244336205615606,-0.6178225513686197
2018-05-11,8441.490234,0.467844,-0.38190184565863716,-0.5183722123580761,-0.3622306468565072,-0.6603180135046831
2018-05-12,8504.889648,0.464764,-0.37725964864206185,-0.5147549695897757,-0.36642933190468985,-0.6625542728526828
2018-05-13,8723.94043,0.503457,-0.36122043277992666,-0.5022570645290123,-0.3136826693821798,-0.6344609017643215
2018-05-14,8716.790039,0.516912,-0.36174399477637587,-0.5026650288697438,-0.29534068648500533,-0.6246917882814201
2018-05-15,8510.379883,0.504004,-0.3768576456750109,-0.5144417251668854,-0.312936993823298,-0.6340637479125826
2018-05-16,8368.830078,0.480891,-0.3872221276317023,-0.5225178251840017,-0.3444448534072737,-0.6508451317795687
2018-05-17,8094.319824,0.444447,-0.4073221664449651,-0.5381799609744965,-0.3941256579189517,-0.6773055979089523
2018-05-18,8250.969727,0.456841,-0.3958520334189185,-0.5292423274376676,-0.3772300402283103,-0.6683068322079431
2018-05-19,8247.179688,0.453086,-0.3961295455697169,-0.5294585674673361,-0.3823488916425719,-0.6710331808611051
2018-05-20,8513.25,0.453171,-0.3766474915468573,-0.5142779711302562,-0.38223301884091754,-0.6709714659115661
2018-05-21,8418.990234,0.424356,-0.38354932828163024,-0.5196559460261311,-0.42151389860175603,-0.6918928338052712
2018-05-22,8041.779785,0.376997,-0.4111692242789152,-0.5411776239516175,-0.486074134055289,-0.7262782255136861
2018-05-23,7557.819824,0.34869,-0.44660547432211084,-0.5687898771038968,-0.5246625034250636,-0.7468307558266173
2018-05-24,7587.339844,0.360526,-0.4444439756563149,-0.5671056173903121,-0.5085275565970475,-0.7382371306178755
2018-05-25,7480.140137,0.342848,-0.4522932936328682,-0.5732218784161579,-0.5326263729222984,-0.751072388005518
2018-05-26,7355.879883,0.36462,-0.46139180959703285,-0.5803115260455298,-0.5029465771855997,-0.7352646482247875
2018-05-27,7368.220215,0.345249,-0.4604882325956121,-0.5796074505049352,-0.5293533070779197,-0.7493291221956001
2018-05-28,7135.990234,0.31585,-0.4774924485171904,-0.5928572925201119,-0.5694303011465954,-0.7706745080955493
2018-05-29,7472.589844,0.351257,-0.45284613703357957,-0.5736526590973926,-0.5211631448151011,-0.744966964350541
2018-05-30,7406.52002,0.335834,-0.45768386534221117,-0.577422261653449,-0.5421879238729325,-0.7561649604298264
2018-05-31,7494.169922,0.344773,-0.4512660124332314,-0.5724214114223769,-0.5300021947671842,-0.7496747259130182
2018-06-01,7541.450195,0.349503,-0.44780408229199276,-0.5697238434986021,-0.5235542141574752,-0.7462404704857329
2018-06-02,7643.450195,0.36731,-0.4403354944010909,-0.5639042508700861,-0.4992795438155959,-0.7333115515864372
2018-06-03,7720.25,0.362294,-0.4347121013261239,-0.5595224510754835,-0.5061174023226362,-0.7369534596674654
2018-06-04,7514.470215,0.340509,-0.4497795955461572,-0.5712631816625777,-0.5358149197819411,-0.7527706382051841
2018-06-05,7633.759766,0.336191,-0.4410450416627285,-0.5644571366463171,-0.541701258105984,-0.7559057576417628
2018-06-06,7653.97998,0.329864,-0.4395644882761418,-0.5633034757802248,-0.5503262841773644,-0.7604995280621506
2018-06-07,7678.240234,0.30677,-0.43778811730305756,-0.5619193111199863,-0.5818082427821469,-0.7772671168227692
2018-06-08,7624.919922,0.293531,-0.4416923078573939,-0.5649614924402351,-0.599855772442176,-0.7868794017280186
2018-06-09,7531.97998,0.297624,-0.44849750516525977,-0.5702641650025675,-0.5942761562401593,-0.7839076453931605
2018-06-10,6786.02002,0.241828,-0.5031177750118643,-0.6128247834769214,-0.670337789664964,-0.8244187903869891
2018-06-11,6906.919922,0.262975,-0.4942653088933504,-0.6059268601586124,-0.6415099998227827,-0.8090648369999274
2018-06-12,6582.359863,0.228636,-0.5180300669964661,-0.6244445790494666,-0.6883212484817255,-0.8339969505554345
2018-06-13,6349.899902,0.214526,-0.5350511223870948,-0.6377075425343754,-0.7075561335563544,-0.8442416321789008
2018-06-14,6675.350098,0.239964,-0.5112211871622199,-0.6191390370285845,-0.6728788120447733,-0.8257721629274668
2018-06-15,6456.580078,0.223557,-0.5272398452236351,-0.6316209232612541,-0.6952449891829331,-0.8376846003049445
2018-06-16,6550.160156,0.222022,-0.5203877762297091,-0.6262817278484624,-0.6973375156598683,-0.838799099687795
2018-06-17,6499.27002,0.214002,-0.5241140257737871,-0.6291852558909112,-0.7082704552983179,-0.8446220866913526
2018-06-18,6734.819824,0.21008,-0.5068667275987015,-0.6157460019398642,-0.7136169626875947,-0.8474696870689029
2018-06-19,6769.939941,0.220765,-0.5042951817109247,-0.6137422296456896,-0.6990510699149222,-0.8397117548827416
2018-06-20,6776.549805,0.225581,-0.5038111978851314,-0.6133651049808866,-0.6924858532941274,-0.8362150584476875
2018-06-21,6729.740234,0.212881,-0.5072386625434541,-0.616035817082216,-0.7097986130707247,-0.845435997967037
2018-06-22,6083.689941,0.186089,-0.5545434017122131,-0.652896106521367,-0.7463217201521887,-0.864888550061715
2018-06-23,6162.47998,0.19366,-0.5487742808181044,-0.6484007542648484,-0.7360008615483605,-0.8593915632033688
2018-06-24,6173.22998,0.186944,-0.5479871502315632,-0.6477874148456667,-0.7451561760884886,-0.8642677702751761
2018-06-25,6249.180176,0.179697,-0.5424259667594336,-0.6434540893478633,-0.7550353548365989,-0.8695295142670443
2018-06-26,6093.669922,0.170771,-0.5538126530333107,-0.6523267004050892,-0.7672033622197412,-0.8760103100268641
2018-06-27,6157.129883,0.171995,-0.5491660226776078,-0.6487060031380156,-0.7655347938759179,-0.8751216147535033
2018-06-28,5903.439941,0.166278,-0.5677415680586353,-0.6631802395732299,-0.7733282621942491,-0.8792724896536702
2018-06-29,6218.299805,0.181072,-0.5446870722978372,-0.6452159636560735,-0.7531609418686602,-0.8685311842009729
2018-06-30,6404.0,0.226619,-0.5310898347712183,-0.6346208706567011,-0.6910708419045126,-0.8354614100050824
2018-07-01,6385.819824,0.2212,-0.5324210136175718,-0.6356581375021395,-0.6984580738123378,-0.8393959195527481
2018-07-02,6614.180176,0.249,-0.5157001375419905,-0.6226290765105267,-0.6605608516241959,-0.8192115007623612
2018-07-03,6529.589844,0.236518,-0.5218939642994667,-0.62745536349632,-0.6775764317447854,-0.8282741595875989
2018-07-04,6597.549805,0.232286,-0.5169178374191652,-0.6235779194956353,-0.6833455340577428,-0.8313468380164089
2018-07-05,6639.140137,0.218494,-0.5138725330078534,-0.6212049901865693,-0.7021469185332412,-0.8413606331227764
2018-07-06,6673.5,0.229949,-0.5113566540202569,-0.6192445940548867,-0.686531354498523,-0.8330436360996152
2018-07-07,6856.930176,0.249942,-0.49792563057614314,-0.6087790166029554,-0.659276708339979,-0.8185275539098236
2018-07-08,6773.879883,0.246745,-0.5040066934451202,-0.6135174369258858,-0.6636348888916153,-0.8208487620707181
2018-07-09,6741.75,0.235216,-0.5063592900638445,-0.6153506019284533,-0.6793513304242444,-0.8292194874028898
2018-07-10,6329.950195,0.211167,-0.5365118688589304,-0.6388457696696526,-0.7121351540358496,-0.8466804617730341
2018-07-11,6394.709961,0.206735,-0.5317700648965262,-0.6351509122496719,-0.7181768982350527,-0.8498983518478183
2018-07-12,6228.810059,0.204594,-0.5439174962610263,-0.6446163029040908,-0.7210955296273122,-0.8514528425179699
2018-07-13,6238.049805,0.200695,-0.5432409486620988,-0.6440891307696697,-0.7264106831996706,-0.8542837435562332
2018-07-14,6276.120117,0.194691,-0.5404533852189021,-0.6419170356022137,-0.7345953926247644,-0.8586429971683729
2018-07-15,6359.640137,0.19931,-0.5343379282579228,-0.637151815085297,-0.7282987282619215,-0.8552893342046032
2018-07-16,6741.75,0.222559,-0.5063592900638445,-0.6153506019284533,-0.6966054721952988,-0.8384092064183547
2018-07-17,7321.040039,0.248674,-0.46394283348937904,-0.5822993074114223,-0.6610052578987762,-0.8194481957452988
2018-07-18,7370.779785,0.23978,-0.460300817169064,-0.5794614146745023,-0.6731296425801192,-0.8259057576417629
2018-07-19,7466.859863,0.229673,-0.4532656945503609,-0.5739795821874822,-0.686907600301542,-0.8332440281710594
2018-07-20,7354.129883,0.21645,-0.4615199471343767,-0.5804113719974896,-0.7049333186106714,-0.8428446961446308
2018-07-21,7419.290039,0.222991,-0.4567488260356426,-0.5766936703942489,-0.6960165657210082,-0.8380955492630509
2018-07-22,7418.490234,0.201422,-0.4568073889173886,-0.5767393031323101,-0.7254196299431678,-0.8537558992231177
2018-07-23,7711.109863,0.19705,-0.4353813554096474,-0.560043940035374,-0.7313795815764972,-0.8569302258041095
2018-07-24,8424.269531,0.202624,-0.3831627705007805,-0.5193547366349062,-0.7237810522068315,-0.8528831772308139
2018-07-25,8181.390137,0.243708,-0.4009467518829176,-0.5332121790951103,-0.6677749559342552,-0.8230538009148334
2018-07-26,7951.580078,0.251831,-0.41777377760698486,-0.5463239528727106,-0.6567016057243891,-0.817156029913599
2018-07-27,8165.009766,0.26684,-0.4021461463976145,-0.5341467583727962,-0.636241195371086,-0.8062586219414797
2018-07-28,8192.150391,0.279981,-0.4001588704836292,-0.532598254635705,-0.6183272602353171,-0.7967174907427576
2018-07-29,8218.459961,0.328679,-0.39823244562169935,-0.5310971666001028,-0.5519416873533698,-0.7613599070645466
2018-07-30,8180.47998,0.318274,-0.40101339489810417,-0.5332641079477378,-0.5661258814852985,-0.7689145429463443
2018-07-31,7780.439941,0.293934,-0.43030490657605824,-0.5560883242425971,-0.5993063990413912,-0.786586800261381
2018-08-01,7624.910156,0.28728,-0.44169302293807366,-0.5649620496377019,-0.6083771945967831,-0.7914179917229363
2018-08-02,7567.149902,0.30958,-0.44592231248316994,-0.5682575510926,-0.5779776242803958,-0.7752268931968344
2018-08-03,7434.390137,0.284746,-0.45564317496628737,-0.5758321368745365,-0.6118315672955151,-0.7932578232774268
2018-08-04,7032.850098,0.257989,-0.4850445188191078,-0.5987419354139327,-0.6483069620468862,-0.8126849633340594
2018-08-05,7068.47998,0.253947,-0.48243564719891696,-0.5967090785645005,-0.6538170545679103,-0.8156196906991942
2018-08-06,6951.799805,0.236471,-0.49097913878826316,-0.6033662460774805,-0.6776405025880531,-0.8283082843244028
2018-08-07,6753.120117,0.233997,-0.505526753611449,-0.6147018818394476,-0.6810130827209115,-0.8301045523851013
2018-08-08,6305.799805,0.22804,-0.5382801954306419,-0.6402236660580818,-0.6891337213027375,-0.834429681260437
2018-08-09,6568.22998,0.276128,-0.5190646775167961,-0.62525075711759,-0.6235797061738392,-0.7995149931024468
2018-08-10,6184.709961,0.274727,-0.5471465693777948,-0.6471324264848519,-0.6254895625869898,-0.8005322006824948
2018-08-11,6295.72998,0.27067,-0.5390175226174898,-0.6407981982084783,-0.6310201032494822,-0.8034778189210774
2018-08-12,6322.689941,0.283597,-0.5370434751835311,-0.6392600022251385,-0.6133978949319963,-0.7940920641835475
2018-08-13,6297.569824,0.259292,-0.5388828065722002,-0.6406932262223997,-0.6465307001579959,-0.8117389094605387
2018-08-14,6199.709961,0.27191,-0.5460482476291327,-0.646276604039482,-0.6293297235547595,-0.8025775067160387
2018-08-15,6308.52002,0.257547,-0.5380810173442727,-0.6400684646545329,-0.648909500615489,-0.8130058810716619
2018-08-16,6334.72998,0.268244,-0.5361618860709685,-0.6385730598505164,-0.6343272493296418,-0.8052392361867422
2018-08-17,6580.629883,0.291827,-0.5181567386403828,-0.624543282763736,-0.6021786813129888,-0.7881166049517171
2018-08-18,6423.759766,0.27332,-0.5296429960548001,-0.6334934805728305,-0.6274075982567278,-0.8015537646119218
2018-08-19,6506.069824,0.302272,-0.5236161342657978,-0.6287972942317568,-0.587939958803811,-0.7805329267407246
2018-08-20,6308.529785,0.287262,-0.5380803023368144,-0.6400679075141211,-0.6084017323665452,-0.7914310607710738
2018-08-21,6488.759766,0.311927,-0.5248836018105978,-0.6297849166428938,-0.5747781717453033,-0.7735228345313294
2018-08-22,6376.709961,0.314632,-0.5330880509949206,-0.6361778991841159,-0.5710906902338313,-0.7715588470195309
2018-08-23,6534.879883,0.321022,-0.5215066199738021,-0.6271535412221145,-0.5623797819682836,-0.7669193349306614
2018-08-24,6719.959961,0.336927,-0.5079547883130375,-0.6165938288925658,-0.5406979359646003,-0.7553713787845785
2018-08-25,6763.189941,0.319767,-0.5047894264978225,-0.614127349746106,-0.5640906098044749,-0.7678305380091484
2018-08-26,6707.259766,0.328878,-0.5088847150050875,-0.6173184363553375,-0.5516704086765554,-0.7612154214768024
2018-08-27,6884.640137,0.336085,-0.49589666705475133,-0.6071980294973469,-0.5418457583056941,-0.7559827198141291
2018-08-28,7096.279785,0.335793,-0.48040010516957943,-0.5951229654247732,-0.5422438154596129,-0.7561947288172511
2018-08-29,7047.160156,0.30871,-0.4839967156240401,-0.5979254774918696,-0.5791636164855642,-0.7758585638568213
2018-08-30,6978.22998,0.30539,-0.4890438830533669,-0.6018582769441434,-0.5836894717972416,-0.7782690771799898
