Date,BTC_Close,LINK_Close,BTC_MA_30,BTC_MA_90,LINK_MA_30,LINK_MA_90
2018-03-09,9337.549805,0.480877,10117.4427572,,0.5968435333333333,
2018-03-10,8866.0,0.46771,10137.456429066666,,0.5987311999999999,
2018-03-11,9578.629883,0.513524,10165.511409533334,,0.6013421999999999,
2018-03-12,9205.120117,0.510198,10184.952067066664,,0.604353,
2018-03-13,9194.849609,0.563841,10220.448046866666,,0.6092758,
2018-03-14,8269.80957,0.443609,10198.556022133333,,0.6077200333333334,
2018-03-15,8300.860352,0.419737,10188.641048200001,,0.6026859666666666,
2018-03-16,8338.349609,0.42442,10150.0983724,,0.5978915333333333,
2018-03-17,7916.879883,0.373861,10075.114355466667,,0.5915118666666667,
2018-03-18,8223.679688,0.373338,10008.106998700001,,0.5826355333333333,
2018-03-19,8630.650391,0.381644,9925.372005233334,,0.5729407666666667,
2018-03-20,8913.469727,0.391713,9870.761002633333,,0.5606058333333334,
2018-03-21,8929.280273,0.445421,9794.227018233334,,0.5496411333333334,
2018-03-22,8728.469727,0.419292,9705.0526693,,0.5402866666666667,
2018-03-23,8879.620117,0.40914,9644.693326833334,,0.5321357,
2018-03-24,8668.120117,0.419085,9600.130664066666,,0.5260411,
2018-03-25,8495.780273,0.406105,9539.953352866667,,0.5170849,
2018-03-26,8209.400391,0.371496,9486.497688833333,,0.5077695,
2018-03-27,7833.040039,0.342625,9425.441341166666,,0.4966665,
2018-03-28,7954.47998,0.351367,9345.034000666667,,0.48533053333333337,
2018-03-29,7165.700195,0.280161,9226.370686866667,,0.47053733333333336,
2018-03-30,6890.52002,0.287494,9109.458007833333,,0.45807223333333336,
2018-03-31,6973.529785,0.280171,8976.875667333334,10568.062255888888,0.4453091,0.6388454111111111
2018-04-01,6844.22998,0.26158,8835.469986966667,10492.362586833333,0.4322703666666667,0.6336011555555555
2018-04-02,7083.799805,0.273684,8688.606640633334,10404.603700122223,0.42043629999999993,0.6291564000000001
2018-04-03,7456.109863,0.295473,8553.390315766666,10318.549365266666,0.4105248,0.6248709111111111
2018-04-04,6853.839844,0.290161,8396.074983733333,10221.378694699999,0.40063889999999996,0.6171575
2018-04-05,6811.470215,0.286925,8263.793977866666,10103.400585977777,0.3924074,0.6102623777777777
2018-04-06,6636.319824,0.275062,8152.8189616,9982.393028466666,0.3842045333333334,0.6015011777777778
2018-04-07,6911.089844,0.304124,8070.021630866667,9876.098475522222,0.37812793333333333,0.590764111111111
2018-04-08,7023.52002,0.327094,7992.8873047,9785.580924533333,0.3730018333333333,0.5790951555555556
2018-04-09,6770.72998,0.311528,7923.0449707,9698.64014218889,0.36779576666666663,0.5689090222222223
2018-04-10,6834.759766,0.355836,7831.582633466667,9608.211919533333,0.36253949999999996,0.5596548666666666
2018-04-11,6968.319824,0.359287,7757.0226237,9536.684364188888,0.35750913333333334,0.5524210555555555
2018-04-12,7889.25,0.386811,7713.502636733333,9469.002701866666,0.35160813333333335,0.5450349555555556
2018-04-13,7895.959961,0.381543,7701.0409831,9397.177810377778,0.3495392666666667,0.5370384333333333
2018-04-14,7986.240234,0.394007,7690.553645833334,9332.891590755557,0.3486816,0.5301847333333333
2018-04-15,8329.110352,0.423946,7690.245670599999,9271.883930166667,0.3486658,0.5251431555555556
2018-04-16,8058.669922,0.409538,7694.972005233332,9233.752484855557,0.3498550333333333,0.5212885444444445
2018-04-17,7902.089844,0.416794,7684.252343766667,9197.235709688888,0.35130356666666673,0.518156988888889
2018-04-18,8163.419922,0.44629,7668.6779948,9160.441482255555,0.3534584333333333,0.5148465444444444
2018-04-19,8294.30957,0.482795,7648.0393229,9123.62936202222,0.3564945,0.5111786555555555
2018-04-20,8845.830078,0.481416,7645.257649733334,9078.59191627778,0.3576943333333334,0.5029799444444444
2018-04-21,8895.580078,0.491349,7650.827994766666,9048.541699266667,0.36009623333333335,0.4985746222222222
2018-04-22,8802.459961,0.499311,7648.255989566666,9024.886805600001,0.3631019333333334,0.49520187777777774
2018-04-23,8930.879883,0.492385,7657.014648433334,9003.358799955555,0.36554526666666665,0.4917626333333333
2018-04-24,9697.5,0.536824,7697.0719726666675,8984.893240055555,0.3699025666666667,0.48891775555555556
2018-04-25,8845.740234,0.434367,7718.283300766667,8958.074793866666,0.3719982666666667,0.4852947555555555
2018-04-26,9281.509766,0.490148,7766.565625,8937.076009144444,0.37691569999999996,0.4828535888888889
2018-04-27,8987.049805,0.452005,7800.984619166667,8909.813227033334,0.3802703,0.47920170000000006
2018-04-28,9348.480469,0.484476,7873.743961633333,8882.726345522222,0.3870808,0.4761336444444445
2018-04-29,9419.080078,0.515714,7958.0292969,8861.867230933334,0.3946881333333333,0.4741114444444444
2018-04-30,9240.549805,0.544691,8033.5966309000005,8852.247786488888,0.4035054666666667,0.4735327
2018-05-01,9119.009766,0.550401,8109.422623766667,8840.002343788889,0.41313283333333334,0.47275775555555555
2018-05-02,9235.919922,0.564701,8181.159961,8840.728786933332,0.4228334,0.47325057777777774
2018-05-03,9743.860352,0.567669,8257.418310633333,8850.87445751111,0.4319066,0.47406274444444446
2018-05-04,9700.759766,0.582583,8352.315641366667,8856.717230955555,0.441654,0.47477413333333335
2018-05-05,9858.150391,0.571535,8453.871647233334,8874.285460122223,0.45114099999999996,0.4762981777777778
2018-05-06,9654.799805,0.538399,8554.4876466,8904.28023551111,0.45991889999999996,0.4784858777777778
2018-05-07,9373.009766,0.573018,8636.551644,8922.26923291111,0.46888203333333334,0.4801277666666667
2018-05-08,9234.820312,0.552857,8710.261653733332,8940.197238544444,0.4764074666666667,0.48208427777777774
2018-05-09,9325.179688,0.539512,8795.409977333333,8951.970459033333,0.48400693333333333,0.4835113
2018-05-10,9043.94043,0.526373,8869.0493328,8955.381125266666,0.4896915,0.48452439999999997
2018-05-11,8441.490234,0.467844,8918.155013133333,8953.376567966667,0.49331006666666666,0.4850573999999999
2018-05-12,8504.889648,0.464764,8938.676334733334,8957.542339444444,0.4959085,0.48559747777777773
2018-05-13,8723.94043,0.503457,8966.2756837,8955.29089631111,0.4999722999999999,0.48574386666666663
2018-05-14,8716.790039,0.516912,8990.627343866667,8956.607345966668,0.5040691333333334,0.4851455666666667
2018-05-15,8510.379883,0.504004,8996.669661566668,8945.671234855556,0.5067377333333334,0.4844316888888888
2018-05-16,8368.830078,0.480891,9007.008333433334,8925.698231377777,0.5091161666666667,0.48349435555555553
2018-05-17,8094.319824,0.444447,9013.415999433335,8901.925113966667,0.5100379333333334,0.4813256777777778
2018-05-18,8250.969727,0.456841,9016.334326266666,8870.128108766667,0.5103896333333333,0.4789296111111111
2018-05-19,8247.179688,0.453086,9014.7633302,8844.521218577778,0.5093993333333333,0.4754998888888889
2018-05-20,8513.25,0.453171,9003.677327599999,8814.387331855554,0.5084578333333333,0.4719311
2018-05-21,8418.990234,0.424356,8987.790999466666,8781.223887844444,0.5062247333333333,0.4688692111111111
2018-05-22,8041.779785,0.376997,8962.434993600002,8751.79477,0.5021476,0.4657950777777778
2018-05-23,7557.819824,0.34869,8916.666324966667,8724.603879155557,0.4973577666666667,0.46298137777777776
2018-05-24,7587.339844,0.360526,8846.3276531,8694.450992877777,0.49148116666666664,0.45948954444444445
2018-05-25,7480.140137,0.342848,8800.807649866667,8668.52954648889,0.4884305333333333,0.45606610000000003
2018-05-26,7355.879883,0.36462,8736.6199871,8642.875651088889,0.48424626666666665,0.45260948888888886
2018-05-27,7368.220215,0.345249,8682.659000766667,8609.559206866666,0.4806877333333333,0.44876285555555556
2018-05-28,7135.990234,0.31585,8608.909326266667,8569.674658255555,0.47506686666666664,0.4442283333333333
2018-05-29,7472.589844,0.351257,8544.026318466667,8537.171207733334,0.4695849666666667,0.44078177777777783
2018-05-30,7406.52002,0.335834,8482.8919923,8497.788096844444,0.46262306666666664,0.43714587777777775
2018-05-31,7494.169922,0.344773,8428.730664166667,8457.874424966667,0.45576880000000003,0.43372400000000005
2018-06-01,7541.450195,0.349503,8372.248339933332,8414.004980522222,0.4485955333333333,0.43062174444444445
2018-06-02,7643.450195,0.36731,8302.234668033334,8371.014431477777,0.44191689999999995,0.42811609999999994
2018-06-03,7720.25,0.362294,8236.217675833333,8328.202766977778,0.43457393333333333,0.42562227777777784
2018-06-04,7514.470215,0.340509,8158.0950033,8291.920209466665,0.4268730666666667,0.42347382222222224
2018-06-05,7633.759766,0.336191,8090.7270020000005,8266.0112034,0.42013280000000003,0.42141874444444444
2018-06-06,7653.97998,0.329864,8033.4260091333335,8246.666428,0.4120276666666667,0.4196792111111111
2018-06-07,7678.240234,0.30677,7981.540006533334,8228.229654988889,0.40382476666666667,0.41774468888888894
2018-06-08,7624.919922,0.293531,7924.864681000001,8214.439876344444,0.3956254,0.4158093666666667
2018-06-09,7531.97998,0.297624,7874.4659993333335,8191.699321866667,0.38800043333333334,0.4134104777777778
2018-06-10,6786.02002,0.241828,7819.283658866667,8164.8204319,0.3804665666666667,0.4104285888888889
2018-06-11,6906.919922,0.262975,7766.018001333334,8139.398990933333,0.37374026666666665,0.4070856333333333
2018-06-12,6582.359863,0.228636,7694.631982433333,8120.649549744444,0.36457956666666663,0.40469704444444443
2018-06-13,6349.899902,0.214526,7615.7356445333335,8098.97221141111,0.3545000333333333,0.4024169222222222
2018-06-14,6675.350098,0.239964,7554.567985033334,8080.494439066666,0.34569869999999997,0.40036741111111107
2018-06-15,6456.580078,0.223557,7490.826318366667,8064.268885677778,0.3371209,0.3986973666666666
2018-06-16,6550.160156,0.222022,7439.354329433334,8045.674224211111,0.32970673333333333,0.3970160777777778
2018-06-17,6499.27002,0.214002,7380.9643392,8021.99222008889,0.3216121,0.3951533888888889
2018-06-18,6734.819824,0.21008,7330.552343733333,7997.784998944445,0.3135119,0.3931352444444444
2018-06-19,6769.939941,0.220765,7272.442008433333,7973.792328588889,0.3057650333333334,0.3906390666666667
2018-06-20,6776.549805,0.225581,7217.693994133334,7952.104329455556,0.29913920000000005,0.38848672222222225
2018-06-21,6729.740234,0.212881,7173.959342433333,7928.2167752,0.2936686666666667,0.3863060666666667
2018-06-22,6083.689941,0.186089,7124.821679666667,7899.500884355555,0.28824863333333334,0.38371722222222227
2018-06-23,6162.47998,0.19366,7077.326350866667,7873.575325544445,0.2826864333333334,0.3813567222222222
2018-06-24,6173.22998,0.186944,7033.7626789666665,7850.951209866666,0.2774896333333333,0.3793061444444445
2018-06-25,6249.180176,0.179697,6996.872688733333,7833.352766944445,0.2713255333333333,0.3774958333333333
2018-06-26,6093.669922,0.170771,6954.3876789666665,7812.6770996333335,0.2655096,0.3754892111111111
2018-06-27,6157.129883,0.171995,6921.759000599999,7801.4707628333335,0.26071443333333333,0.37428736666666673
2018-06-28,5903.439941,0.166278,6869.454003833333,7790.503206400001,0.2545484666666667,0.37294052222222224
2018-06-29,6218.299805,0.181072,6829.846663333333,7782.111762177778,0.24938973333333334,0.3718394222222222
2018-06-30,6404.0,0.226619,6793.507665933333,7777.220317955555,0.24545126666666667,0.3714509666666667
2018-07-01,6385.819824,0.2212,6754.986653566667,7769.464984833333,0.24117449999999999,0.37086781111111106
2018-07-02,6614.180176,0.249,6720.677652933333,7760.110210533333,0.23723083333333334,0.3703514444444444
2018-07-03,6529.589844,0.236518,6680.988981066666,7756.507432755557,0.2330383,0.36975541111111115
2018-07-04,6597.549805,0.232286,6650.4249674,7754.1305393111115,0.22943086666666665,0.3691483111111111
2018-07-05,6639.140137,0.218494,6617.270979766666,7754.161876122223,0.22550763333333332,0.3685197777777777
2018-07-06,6673.5,0.229949,6584.588313766666,7751.521988966667,0.22217713333333336,0.36769561111111115
2018-07-07,6856.930176,0.249942,6557.211311833333,7749.6709907,0.22028286666666666,0.3668383666666667
2018-07-08,6773.879883,0.246745,6528.843310533333,7749.705989622223,0.21872333333333333,0.3661185555555555
2018-07-09,6741.75,0.235216,6502.502311200001,7748.672547777778,0.21664306666666666,0.3647783333333333
2018-07-10,6329.950195,0.211167,6487.299983699999,7741.579551899999,0.21562103333333332,0.36313255555555557
2018-07-11,6394.709961,0.206735,6470.2263183333325,7724.973551466666,0.21374636666666666,0.36113171111111114
2018-07-12,6228.810059,0.204594,6458.441324866667,7706.449663666667,0.21294496666666665,0.3591656111111111
2018-07-13,6238.049805,0.200695,6454.7129883,7687.025325566666,0.21248393333333332,0.35701770000000005
2018-07-14,6276.120117,0.194691,6441.405322266667,7664.214322955556,0.21097483333333333,0.3544704222222222
2018-07-15,6359.640137,0.19931,6438.1739909,7645.3362142333335,0.21016659999999998,0.35213455555555556
2018-07-16,6741.75,0.222559,6444.560319033333,7632.443549300001,0.2101845,0.3499763888888889
2018-07-17,7321.040039,0.248674,6471.952653,7623.083772822222,0.21134023333333332,0.34778065555555554
2018-07-18,7370.779785,0.23978,6493.151318366667,7612.822330766668,0.21233023333333334,0.34508048888888887
2018-07-19,7466.859863,0.229673,6516.381982433333,7597.500439488889,0.21262716666666667,0.3422833444444444
2018-07-20,7354.129883,0.21645,6535.6346517,7580.3732150999995,0.2123228,0.33922891111111114
2018-07-21,7419.290039,0.222991,6558.6196451999995,7565.00466041111,0.21265979999999998,0.3361586888888889
2018-07-22,7418.490234,0.201422,6603.112988299999,7548.200330977778,0.2131709,0.3329257666666667
2018-07-23,7711.109863,0.19705,6654.7339844,7526.129329455556,0.2132839,0.3291505
2018-07-24,8424.269531,0.202624,6729.7686361,7521.446321644446,0.21380656666666667,0.32657557777777774
2018-07-25,8181.390137,0.243708,6794.1756348,7509.222770211112,0.21594026666666666,0.3238373555555556
2018-07-26,7951.580078,0.251831,6856.105973333333,7497.717551022222,0.21864226666666664,0.3216132
2018-07-27,8165.009766,0.26684,6923.035302766667,7484.5678765444445,0.22180376666666665,0.31919502222222224
2018-07-28,8192.150391,0.279981,6999.325651099999,7470.935324466665,0.22559386666666667,0.31657576666666665
2018-07-29,8218.459961,0.328679,7065.9976563,7459.578770644444,0.23051410000000003,0.3141756333333333
2018-07-30,8180.47998,0.318274,7125.2136556333335,7449.1506619111115,0.23356926666666666,0.31159644444444445
2018-07-31,7780.439941,0.293934,7171.700992866667,7432.978662122222,0.23599373333333334,0.30858792222222226
2018-08-01,7624.910156,0.28728,7205.3919922000005,7409.434771055556,0.23726973333333332,0.3054724888888889
2018-08-02,7567.149902,0.30958,7239.977327466667,7385.727994788889,0.23970513333333335,0.30243912222222225
2018-08-03,7434.390137,0.284746,7267.8720052,7358.797325300001,0.2414538,0.29925257777777775
2018-08-04,7032.850098,0.257989,7280.995670566667,7329.664550777777,0.24277030000000002,0.2961369111111111
2018-08-05,7068.47998,0.253947,7294.161669900001,7304.058664266667,0.24357023333333333,0.2925916777777778
2018-08-06,6951.799805,0.236471,7297.323990866667,7278.691769744444,0.2431212,0.2890762777777778
2018-08-07,6753.120117,0.233997,7296.631998666667,7250.113330066667,0.24269626666666666,0.2856816666666667
2018-08-08,6305.799805,0.22804,7282.1003255,7219.689545344445,0.24245706666666667,0.2823668555555556
2018-08-09,6568.22998,0.276128,7290.042985000001,7198.875542522222,0.24462243333333333,0.2802366777777778
2018-08-10,6184.709961,0.274727,7283.042984999999,7173.0957682222215,0.24688883333333334,0.27812515555555556
2018-08-11,6295.72998,0.27067,7285.273649033333,7146.115652111112,0.24909136666666667,0.27553863333333334
2018-08-12,6322.689941,0.283597,7288.094986900001,7119.514539911111,0.2518547666666667,0.27294624444444443
2018-08-13,6297.569824,0.259292,7288.809977133333,7094.9277614777775,0.25400813333333333,0.27022722222222223
2018-08-14,6199.709961,0.27191,7283.478971266667,7070.826426844445,0.2564281333333333,0.2679052111111111
2018-08-15,6308.52002,0.257547,7269.037971933333,7050.9842068,0.2575944,0.2658285444444444
2018-08-16,6334.72998,0.268244,7236.160969966667,7029.692654055556,0.2582467333333333,0.2637330222222222
2018-08-17,6580.629883,0.291827,7209.8226399,7011.175434000001,0.25998163333333335,0.26194125555555553
2018-08-18,6423.759766,0.27332,7175.052636666666,6987.958875844445,0.26143653333333333,0.2599429111111111
2018-08-19,6506.069824,0.302272,7146.783968033333,6966.704204622223,0.26429726666666664,0.2585864222222222
2018-08-20,6308.529785,0.287262,7109.758626233333,6947.445871288889,0.2664396333333333,0.2575893666666667
2018-08-21,6488.759766,0.311927,7078.767610633334,6935.5674262,0.2701231333333334,0.25718088888888885
2018-08-22,6376.709961,0.314632,7034.2876139,6922.115983055556,0.27404253333333334,0.2566709555555555
2018-08-23,6534.879883,0.321022,6971.307958966666,6911.613091344445,0.27798913333333336,0.25642844444444446
2018-08-24,6719.959961,0.336927,6922.593619766668,6904.547314433333,0.28109643333333334,0.25612074444444444
2018-08-25,6763.189941,0.319767,6882.9806152,6897.824755833333,0.28336096666666666,0.2558376111111111
2018-08-26,6707.259766,0.328878,6834.388948533334,6893.061083966667,0.2854289,0.2559823666666666
2018-08-27,6884.640137,0.336085,6790.805273399999,6886.528309444446,0.28729903333333334,0.2558137888888889
2018-08-28,7096.279785,0.335793,6753.399267533333,6883.081195722221,0.28753616666666665,0.25581333333333334
2018-08-29,7047.160156,0.30871,6715.621940066666,6878.114420544444,0.2872173666666667,0.25541263333333336
2018-08-30,6978.22998,0.30539,6688.881608033334,6871.856418155556,0.2875992333333333,0.25492248888888885
2018-08-31,7037.580078,0.328099,6669.303938766667,6865.124527966667,0.2889598666666667,0.2544868111111111
2018-09-01,7193.25,0.328258,6656.8406087,6859.2689724111115,0.28958246666666665,0.25410863333333333
2018-09-02,7272.720215,0.310938,6651.451611299999,6856.5828613,0.29045553333333335,0.25378006666666664
2018-09-03,7260.060059,0.30394,6659.025276666666,6852.430642333335,0.2919872333333334,0.2534217222222222
2018-09-04,7361.660156,0.29972,6668.7979491999995,6849.182644288889,0.29351299999999997,0.2530867888888889
2018-09-05,6792.830078,0.268699,6663.4989583,6839.344753666665,0.2945872666666666,0.25266377777777776
2018-09-06,6529.169922,0.27239,6656.033951799999,6827.169753666667,0.29586703333333336,0.2524288777777778
2018-09-07,6467.069824,0.260662,6661.4096191,6815.3374186,0.2969544333333333,0.2520181888888889
2018-09-08,6225.97998,0.241907,6650.001285766667,6809.114751488889,0.29581373333333333,0.2520190666666667
2018-09-09,6300.859863,0.239741,6653.872949166666,6802.380750833334,0.2946475333333334,0.2517609111111111
2018-09-10,6329.700195,0.247807,6655.005289666667,6799.5734211888885,0.29388543333333333,0.25197392222222226
2018-09-11,6321.200195,0.260429,6654.955631466666,6799.254535555557,0.2931131666666667,0.25248395555555553
2018-09-12,6351.799805,0.253495,6656.763297500001,6795.6595323,0.2929199333333333,0.2526343
2018-09-13,6517.310059,0.271776,6667.3499674333325,6796.334309866667,0.2929154666666667,0.25317006666666664
2018-09-14,6512.709961,0.268898,6674.1562988,6795.918196588889,0.29329383333333336,0.2536909111111111
2018-09-15,6543.200195,0.269288,6681.105305966666,6796.406309644443,0.2933286333333333,0.2543052
2018-09-16,6517.180176,0.273865,6678.990315733334,6793.988091333334,0.29272990000000004,0.25501392222222224
2018-09-17,6281.200195,0.268721,6674.238330033333,6788.557649711111,0.2925766,0.25554676666666665
2018-09-18,6371.299805,0.291212,6669.7459960666665,6784.054871933333,0.29220793333333334,0.256276
2018-09-19,6398.540039,0.329173,6672.746337866667,6780.374869766667,0.2936049666666667,0.25756813333333334
2018-09-20,6519.669922,0.358403,6673.7766764,6785.219091777778,0.29515416666666666,0.2594827333333333
2018-09-21,6734.950195,0.353303,6685.718017533333,6791.579871944444,0.2964432,0.26125654444444446
2018-09-22,6721.97998,0.33786,6691.954687433334,6797.677094166666,0.29700446666666663,0.2629333888888889
2018-09-23,6710.629883,0.343609,6691.643684833333,6802.804313133333,0.2972272,0.2647546333333334
2018-09-24,6595.410156,0.334657,6686.051025333333,6808.3792046222225,0.29772353333333335,0.2665755888888889
2018-09-25,6446.470215,0.326493,6677.3580403,6811.5940972,0.29764403333333334,0.26829223333333335
2018-09-26,6495.0,0.348924,6664.370035733334,6818.166986744444,0.298072,0.2703216333333333
2018-09-27,6676.75,0.34559,6650.385709566666,6823.2608778,0.2983985666666667,0.2721496111111111
2018-09-28,6644.129883,0.334983,6636.9513671333325,6825.928987611111,0.2992743333333333,0.2733536555555555
2018-09-29,6601.959961,0.329202,6624.409033166667,6828.330544688889,0.30006806666666663,0.2745536777777777
2018-09-30,6625.560059,0.331898,6610.675032533332,6828.456987833334,0.3001947,0.2754747666666667
2018-10-01,6589.620117,0.325232,6590.554036433333,6829.123990866666,0.30009383333333334,0.27646047777777777
2018-10-02,6556.100098,0.321105,6566.6666992,6828.663438566667,0.30043273333333337,0.27744735555555555
2018-10-03,6502.589844,0.310338,6541.417692033333,6827.146213088889,0.300646,0.27846784444444445
2018-10-04,6576.689941,0.32094,6515.2520182,6826.070545766667,0.30135333333333336,0.27947885555555557
2018-10-05,6622.47998,0.356504,6509.5736816,6823.465543588889,0.3042801666666667,0.28066287777777776
2018-10-06,6588.310059,0.338098,6511.5450195,6821.403656655555,0.30647043333333335,0.2816779111111111
2018-10-07,6602.950195,0.337637,6516.0743652,6819.8614366,0.3090362666666666,0.28281592222222224
2018-10-08,6652.22998,0.343585,6530.282698533333,6823.4423231,0.31242553333333334,0.28428723333333333
2018-10-09,6642.640137,0.339712,6541.675374333334,6826.197102833334,0.31575790000000004,0.2857647555555556
2018-10-10,6585.529785,0.347861,6550.203027333333,6830.160655344444,0.31909303333333333,0.2873566111111111
2018-10-11,6256.240234,0.303201,6548.0376952999995,6830.362771222223,0.3205187666666667,0.2884955666666667
2018-10-12,6274.580078,0.311278,6545.463704399999,6830.345659677778,0.32244486666666666,0.2897909777777778
2018-10-13,6285.990234,0.318843,6537.753043566668,6829.527327422222,0.32401376666666665,0.29111912222222225
2018-10-14,6290.930176,0.325284,6530.3603840666665,6824.518218266667,0.32589329999999994,0.2922605111111111
2018-10-15,6596.540039,0.339638,6532.138378866667,6816.468218266667,0.3282383,0.29327122222222224
2018-10-16,6596.109863,0.358845,6534.7693684333335,6807.860774688888,0.33107096666666674,0.29459416666666666
2018-10-17,6544.430176,0.376968,6543.543701133333,6797.611555944444,0.3346792,0.2962307777777778
2018-10-18,6476.709961,0.376913,6547.057373,6787.8624457000005,0.3375359,0.2980137
2018-10-19,6465.410156,0.361977,6549.2863769,6777.263780333334,0.33862936666666665,0.29955798888888885
2018-10-20,6489.189941,0.370766,6548.270377533334,6766.938221522223,0.3390414666666667,0.3014395888888889
2018-10-21,6482.350098,0.371791,6539.8503743,6753.2853352444445,0.3396577333333333,0.30338115555555556
2018-10-22,6487.160156,0.390431,6532.023046833333,6731.7618977444445,0.3414101,0.3054679
2018-10-23,6475.740234,0.437883,6524.193391866666,6712.810232155555,0.34455256666666667,0.3076254
2018-10-24,6495.839844,0.412075,6520.874381466667,6696.635340666666,0.34713316666666666,0.3094058888888889
2018-10-25,6476.290039,0.437743,6521.868375599999,6677.8717881444445,0.3508415,0.3113048111111111
2018-10-26,6474.75,0.432123,6521.193375599999,6658.789561577778,0.3536148,0.31299527777777775
2018-10-27,6480.379883,0.444364,6514.647705033333,6639.477560711111,0.3569072666666667,0.31428066666666665
2018-10-28,6486.390137,0.440448,6509.389713500001,6620.654340233333,0.36042276666666667,0.3156381555555555
2018-10-29,6332.629883,0.418148,6500.412044233333,6604.567561811112,0.3633876333333334,0.3170183111111111
2018-10-30,6334.27002,0.45041,6490.702376266667,6590.227115855555,0.36733803333333337,0.31883086666666666
2018-10-31,6317.609863,0.506044,6481.6353678,6576.343337644444,0.3733651,0.32101379999999996
2018-11-01,6377.779785,0.514022,6475.691357366667,6564.603222622221,0.37979566666666664,0.32356131111111114
2018-11-02,6388.439941,0.500783,6471.8863605999995,6557.443109766667,0.38614383333333335,0.32625902222222225
